"dataset_generation_date","ceg_core_id","ceg_code","generation_type","fuel_source","plant_name","plant_state","system_description","unit_number","authorized_power_kw","test_released_power_kw","commercial_released_power_kw","energy_market","test_operation_start_granted_date","test_operation_release_date","test_dispatch_number","commercial_operation_start_granted_date","commercial_operation_release_date","commercial_dispatch_number","commercial_operation_release_year","is_northeast"
"2026-03-20","44952","EOL.CV.BA.044952-0.1","EOL","E�lica","Aroeira 7","BA","Sistema Interligado Nacional","10","4300","4300","4300","Fora do ACR","2024-01-05","2023-09-15","34152023","2024-01-30","2023-12-19","49712023","2023","True"
"2026-03-20","44952","EOL.CV.BA.044952-0.1","EOL","E�lica","Aroeira 7","BA","Sistema Interligado Nacional","11","4300","4300","4300","Fora do ACR","2023-12-22","2023-09-15","34152023","2023-12-22","2023-12-19","49712023","2023","True"
"2026-03-20","44952","EOL.CV.BA.044952-0.1","EOL","E�lica","Aroeira 7","BA","Sistema Interligado Nacional","2","4300","4300","4300","Fora do ACR","2023-12-22","2023-09-15","34152023","2024-01-30","2023-12-19","49712023","2023","True"
"2026-03-20","44952","EOL.CV.BA.044952-0.1","EOL","E�lica","Aroeira 7","BA","Sistema Interligado Nacional","3","4300","4300","4300","Fora do ACR","2023-12-22","2023-09-15","34152023","2024-01-30","2023-12-19","49712023","2023","True"
"2026-03-20","44952","EOL.CV.BA.044952-0.1","EOL","E�lica","Aroeira 7","BA","Sistema Interligado Nacional","4","4300","4300","4300","Fora do ACR","2023-12-22","2023-09-15","34152023","2024-01-30","2023-12-19","49712023","2023","True"
"2026-03-20","44952","EOL.CV.BA.044952-0.1","EOL","E�lica","Aroeira 7","BA","Sistema Interligado Nacional","5","4300","4300","4300","Fora do ACR","2024-01-05","2023-09-15","34152023","2024-01-30","2023-12-19","49712023","2023","True"
"2026-03-20","44952","EOL.CV.BA.044952-0.1","EOL","E�lica","Aroeira 7","BA","Sistema Interligado Nacional","6","4300","4300","4300","Fora do ACR","2024-01-05","2023-09-15","34152023","2024-01-30","2023-12-19","49712023","2023","True"
"2026-03-20","44952","EOL.CV.BA.044952-0.1","EOL","E�lica","Aroeira 7","BA","Sistema Interligado Nacional","7","4300","4300","4300","Fora do ACR","2024-01-05","2023-09-15","34152023","2024-01-30","2023-12-19","49712023","2023","True"
"2026-03-20","44952","EOL.CV.BA.044952-0.1","EOL","E�lica","Aroeira 7","BA","Sistema Interligado Nacional","8","4300","4300","4300","Fora do ACR","2024-01-05","2023-09-15","34152023","2024-01-30","2023-12-19","49712023","2023","True"
"2026-03-20","44952","EOL.CV.BA.044952-0.1","EOL","E�lica","Aroeira 7","BA","Sistema Interligado Nacional","9","4300","4300","4300","Fora do ACR","2024-01-05","2023-09-15","34152023","2024-01-30","2023-12-19","49712023","2023","True"
"2026-03-20","44953","EOL.CV.BA.044953-9.1","EOL","E�lica","Aroeira 8","BA","Sistema Interligado Nacional","1","4300","4300","4300","Fora do ACR","2024-01-05","2023-09-15","34162023","2024-02-13","2023-12-19","49722023","2023","True"
"2026-03-20","44953","EOL.CV.BA.044953-9.1","EOL","E�lica","Aroeira 8","BA","Sistema Interligado Nacional","10","4300","4300","4300","Fora do ACR","2024-01-19","2023-09-15","34162023","2024-02-13","2023-12-19","49722023","2023","True"
"2026-03-20","44953","EOL.CV.BA.044953-9.1","EOL","E�lica","Aroeira 8","BA","Sistema Interligado Nacional","2","4300","4300","4300","Fora do ACR","2024-01-05","2023-09-15","34162023","2024-02-13","2023-12-19","49722023","2023","True"
"2026-03-20","44953","EOL.CV.BA.044953-9.1","EOL","E�lica","Aroeira 8","BA","Sistema Interligado Nacional","3","4300","4300","4300","Fora do ACR","2024-01-12","2023-09-15","34162023","2024-02-13","2023-12-19","49722023","2023","True"
"2026-03-20","44953","EOL.CV.BA.044953-9.1","EOL","E�lica","Aroeira 8","BA","Sistema Interligado Nacional","4","4300","4300","4300","Fora do ACR","2024-01-12","2023-09-15","34162023","2024-02-13","2023-12-19","49722023","2023","True"
"2026-03-20","44953","EOL.CV.BA.044953-9.1","EOL","E�lica","Aroeira 8","BA","Sistema Interligado Nacional","5","4300","4300","4300","Fora do ACR","2024-01-12","2023-09-15","34162023","2024-02-13","2023-12-19","49722023","2023","True"
"2026-03-20","44953","EOL.CV.BA.044953-9.1","EOL","E�lica","Aroeira 8","BA","Sistema Interligado Nacional","6","4300","4300","4300","Fora do ACR","2024-01-12","2023-09-15","34162023","2024-02-13","2023-12-19","49722023","2023","True"
"2026-03-20","44953","EOL.CV.BA.044953-9.1","EOL","E�lica","Aroeira 8","BA","Sistema Interligado Nacional","7","4300","4300","4300","Fora do ACR","2024-01-19","2023-09-15","34162023","2024-02-13","2023-12-19","49722023","2023","True"
"2026-03-20","44953","EOL.CV.BA.044953-9.1","EOL","E�lica","Aroeira 8","BA","Sistema Interligado Nacional","8","4300","4300","4300","Fora do ACR","2024-01-19","2023-09-15","34162023","2024-02-13","2023-12-19","49722023","2023","True"
"2026-03-20","44953","EOL.CV.BA.044953-9.1","EOL","E�lica","Aroeira 8","BA","Sistema Interligado Nacional","9","4300","4300","4300","Fora do ACR","2024-01-19","2023-09-15","34162023","2024-02-13","2023-12-19","49722023","2023","True"
"2026-03-20","50463","EOL.CV.BA.050463-7.1","EOL","E�lica","Assuru� 4 I","BA","Sistema Interligado Nacional","1","4500","4500","4500","Fora do ACR","2022-09-19","2022-10-22","30612022","2023-03-01","2022-12-14","35682022","2022","True"
"2026-03-20","50463","EOL.CV.BA.050463-7.1","EOL","E�lica","Assuru� 4 I","BA","Sistema Interligado Nacional","2","4500","4500","4500","Fora do ACR","2022-09-19","2022-10-22","30612022","2023-03-01","2022-12-14","35682022","2022","True"
"2026-03-20","50463","EOL.CV.BA.050463-7.1","EOL","E�lica","Assuru� 4 I","BA","Sistema Interligado Nacional","3","4500","4500","4500","Fora do ACR","2022-09-19","2022-10-22","30612022","2023-03-01","2022-12-14","35682022","2022","True"
"2026-03-20","50463","EOL.CV.BA.050463-7.1","EOL","E�lica","Assuru� 4 I","BA","Sistema Interligado Nacional","4","4500","4500","4500","Fora do ACR","2022-09-19","2022-08-18","22592022","2023-03-01","2022-11-10","32362022","2022","True"
"2026-03-20","50463","EOL.CV.BA.050463-7.1","EOL","E�lica","Assuru� 4 I","BA","Sistema Interligado Nacional","5","4500","4500","4500","Fora do ACR","2022-09-19","2022-09-13","25462022","2023-03-01","2022-11-10","32362022","2022","True"
"2026-03-20","50463","EOL.CV.BA.050463-7.1","EOL","E�lica","Assuru� 4 I","BA","Sistema Interligado Nacional","6","4500","4500","4500","Fora do ACR","2022-09-19","2022-08-18","22592022","2023-03-01","2022-11-10","32362022","2022","True"
"2026-03-20","50463","EOL.CV.BA.050463-7.1","EOL","E�lica","Assuru� 4 I","BA","Sistema Interligado Nacional","7","4500","4500","4500","Fora do ACR","2022-09-19","2022-09-29","27882022","2023-03-01","2022-11-10","32362022","2022","True"
"2026-03-20","50463","EOL.CV.BA.050463-7.1","EOL","E�lica","Assuru� 4 I","BA","Sistema Interligado Nacional","8","4500","4500","4500","Fora do ACR","2022-09-19","2022-09-29","27882022","2023-03-01","2022-11-10","32362022","2022","True"
"2026-03-20","50464","EOL.CV.BA.050464-5.1","EOL","E�lica","Assuru� 4 II","BA","Sistema Interligado Nacional","1","4500","4500","4500","Fora do ACR","2022-10-12","2022-12-06","34902022","2023-03-01","2023-01-20","1302023","2023","True"
"2026-03-20","50464","EOL.CV.BA.050464-5.1","EOL","E�lica","Assuru� 4 II","BA","Sistema Interligado Nacional","2","4500","4500","4500","Fora do ACR","2022-10-12","2022-12-06","34902022","2023-03-01","2023-01-20","1302023","2023","True"
"2026-03-20","50464","EOL.CV.BA.050464-5.1","EOL","E�lica","Assuru� 4 II","BA","Sistema Interligado Nacional","3","4500","4500","4500","Fora do ACR","2022-10-12","2022-12-06","34902022","2023-03-01","2023-01-20","1302023","2023","True"
"2026-03-20","50464","EOL.CV.BA.050464-5.1","EOL","E�lica","Assuru� 4 II","BA","Sistema Interligado Nacional","4","4500","4500","4500","Fora do ACR","2022-10-12","2022-11-29","34132022","2023-03-01","2023-01-20","1302023","2023","True"
"2026-03-20","50464","EOL.CV.BA.050464-5.1","EOL","E�lica","Assuru� 4 II","BA","Sistema Interligado Nacional","5","4500","4500","4500","Fora do ACR","2022-10-12","2022-11-29","34132022","2023-03-01","2023-01-20","1302023","2023","True"
"2026-03-20","50464","EOL.CV.BA.050464-5.1","EOL","E�lica","Assuru� 4 II","BA","Sistema Interligado Nacional","6","4500","4500","4500","Fora do ACR","2022-10-12","2022-11-29","34132022","2023-03-01","2023-01-20","1302023","2023","True"
"2026-03-20","50464","EOL.CV.BA.050464-5.1","EOL","E�lica","Assuru� 4 II","BA","Sistema Interligado Nacional","7","4500","4500","4500","Fora do ACR","2022-10-12","2022-11-29","34132022","2023-03-01","2023-01-20","1302023","2023","True"
"2026-03-20","50465","EOL.CV.BA.050465-3.1","EOL","E�lica","Assuru� 4 III","BA","Sistema Interligado Nacional","1","4500","4500","4500","Fora do ACR","2022-11-11","2022-11-18","32972022","2023-03-01","2022-12-28","36962022","2022","True"
"2026-03-20","50465","EOL.CV.BA.050465-3.1","EOL","E�lica","Assuru� 4 III","BA","Sistema Interligado Nacional","2","4500","4500","4500","Fora do ACR","2022-11-11","2022-11-18","32972022","2023-03-01","2022-12-28","36962022","2022","True"
"2026-03-20","50465","EOL.CV.BA.050465-3.1","EOL","E�lica","Assuru� 4 III","BA","Sistema Interligado Nacional","3","4500","5500","4500","Fora do ACR","2022-11-11","2022-12-03","34852022","2023-03-01","2022-12-28","36962022","2022","True"
"2026-03-20","50465","EOL.CV.BA.050465-3.1","EOL","E�lica","Assuru� 4 III","BA","Sistema Interligado Nacional","4","4500","4500","4500","Fora do ACR","2022-11-11","2022-12-02","34612022","2023-03-01","2022-12-28","36962022","2022","True"
"2026-03-20","50465","EOL.CV.BA.050465-3.1","EOL","E�lica","Assuru� 4 III","BA","Sistema Interligado Nacional","5","4500","4500","4500","Fora do ACR","2022-11-11","2022-12-02","34612022","2023-03-01","2022-12-28","36962022","2022","True"
"2026-03-20","50465","EOL.CV.BA.050465-3.1","EOL","E�lica","Assuru� 4 III","BA","Sistema Interligado Nacional","6","4500","4500","4500","Fora do ACR","2022-11-11","2022-12-02","34612022","2023-03-01","2022-12-28","36962022","2022","True"
"2026-03-20","50465","EOL.CV.BA.050465-3.1","EOL","E�lica","Assuru� 4 III","BA","Sistema Interligado Nacional","7","4500","4500","4500","Fora do ACR","2022-11-11","2022-12-02","34612022","2023-03-01","2022-12-28","36962022","2022","True"
"2026-03-20","50465","EOL.CV.BA.050465-3.1","EOL","E�lica","Assuru� 4 III","BA","Sistema Interligado Nacional","8","4500","4500","4500","Fora do ACR","2022-11-11","2022-12-02","34612022","2023-03-01","2022-12-28","36962022","2022","True"
"2026-03-20","50466","EOL.CV.BA.050466-1.1","EOL","E�lica","Assuru� 4 IV","BA","Sistema Interligado Nacional","1","4500","4500","4500","Fora do ACR","2022-12-07","2022-12-23","36662022","2023-03-01","2023-02-11","3782023","2023","True"
"2026-03-20","50466","EOL.CV.BA.050466-1.1","EOL","E�lica","Assuru� 4 IV","BA","Sistema Interligado Nacional","2","4500","4500","4500","Fora do ACR","2022-12-07","2022-12-23","36662022","2023-03-01","2023-02-11","3782023","2023","True"
"2026-03-20","50466","EOL.CV.BA.050466-1.1","EOL","E�lica","Assuru� 4 IV","BA","Sistema Interligado Nacional","3","4500","4500","4500","Fora do ACR","2022-12-07","2022-12-23","36662022","2023-03-01","2023-02-11","3782023","2023","True"
"2026-03-20","50466","EOL.CV.BA.050466-1.1","EOL","E�lica","Assuru� 4 IV","BA","Sistema Interligado Nacional","4","4500","4500","4500","Fora do ACR","2022-12-07","2022-12-23","36662022","2023-03-01","2023-02-11","3782023","2023","True"
"2026-03-20","50466","EOL.CV.BA.050466-1.1","EOL","E�lica","Assuru� 4 IV","BA","Sistema Interligado Nacional","5","4500","4500","4500","Fora do ACR","2022-12-07","2023-01-11","562023","2023-03-01","2023-02-11","3782023","2023","True"
"2026-03-20","50466","EOL.CV.BA.050466-1.1","EOL","E�lica","Assuru� 4 IV","BA","Sistema Interligado Nacional","6","4500","4500","4500","Fora do ACR","2022-12-07","2023-01-11","562023","2023-03-01","2023-02-11","3782023","2023","True"
"2026-03-20","50466","EOL.CV.BA.050466-1.1","EOL","E�lica","Assuru� 4 IV","BA","Sistema Interligado Nacional","7","4500","4500","4500","Fora do ACR","2022-12-07","2023-01-11","562023","2023-03-01","2023-02-11","3782023","2023","True"
"2026-03-20","50466","EOL.CV.BA.050466-1.1","EOL","E�lica","Assuru� 4 IV","BA","Sistema Interligado Nacional","8","4500","4500","4500","Fora do ACR","2022-12-07","2023-01-11","562023","2023-03-01","2023-02-11","3782023","2023","True"
"2026-03-20","50467","EOL.CV.BA.050467-0.1","EOL","E�lica","Assuru� 4 V","BA","Sistema Interligado Nacional","1","4500","4500","4500","Fora do ACR","2022-01-02","2023-01-19","512023","2023-03-01","2023-02-25","5042023","2023","True"
"2026-03-20","50467","EOL.CV.BA.050467-0.1","EOL","E�lica","Assuru� 4 V","BA","Sistema Interligado Nacional","2","4500","4500","4500","Fora do ACR","2022-01-02","2023-01-19","512023","2023-03-01","2023-02-25","5042023","2023","True"
"2026-03-20","50467","EOL.CV.BA.050467-0.1","EOL","E�lica","Assuru� 4 V","BA","Sistema Interligado Nacional","3","4500","4500","4500","Fora do ACR","2022-01-02","2023-01-19","512023","2023-03-01","2023-02-25","5042023","2023","True"
"2026-03-20","50467","EOL.CV.BA.050467-0.1","EOL","E�lica","Assuru� 4 V","BA","Sistema Interligado Nacional","4","4500","4500","4500","Fora do ACR","2022-01-02","2023-01-19","512023","2023-03-01","2023-02-25","5042023","2023","True"
"2026-03-20","50467","EOL.CV.BA.050467-0.1","EOL","E�lica","Assuru� 4 V","BA","Sistema Interligado Nacional","5","4500","4500","4500","Fora do ACR","2022-01-02","2023-01-19","512023","2023-03-01","2023-02-25","5042023","2023","True"
"2026-03-20","50467","EOL.CV.BA.050467-0.1","EOL","E�lica","Assuru� 4 V","BA","Sistema Interligado Nacional","6","4500","4500","4500","Fora do ACR","2022-01-02","2023-01-19","512023","2023-03-01","2023-02-25","5042023","2023","True"
"2026-03-20","50467","EOL.CV.BA.050467-0.1","EOL","E�lica","Assuru� 4 V","BA","Sistema Interligado Nacional","7","4500","4500","4500","Fora do ACR","2022-01-02","2023-01-19","512023","2023-03-01","2023-02-25","5042023","2023","True"
"2026-03-20","50467","EOL.CV.BA.050467-0.1","EOL","E�lica","Assuru� 4 V","BA","Sistema Interligado Nacional","8","4500","4500","4500","Fora do ACR","2022-01-02","2023-01-19","512023","2023-03-01","2023-02-25","5042023","2023","True"
"2026-03-20","50468","EOL.CV.BA.050468-8.1","EOL","E�lica","Assuru� 4 VI","BA","Sistema Interligado Nacional","1","4500","4500","4500","Fora do ACR","2023-01-28","2022-08-24","23232022","2023-03-01","2022-10-12","29502022","2022","True"
"2026-03-20","50468","EOL.CV.BA.050468-8.1","EOL","E�lica","Assuru� 4 VI","BA","Sistema Interligado Nacional","2","4500","4500","4500","Fora do ACR","2023-01-28","2022-08-24","23232022","2023-03-01","2022-10-12","29502022","2022","True"
"2026-03-20","50468","EOL.CV.BA.050468-8.1","EOL","E�lica","Assuru� 4 VI","BA","Sistema Interligado Nacional","3","4500","4500","4500","Fora do ACR","2023-01-28","2022-08-24","23232022","2023-03-01","2022-10-12","29502022","2022","True"
"2026-03-20","50468","EOL.CV.BA.050468-8.1","EOL","E�lica","Assuru� 4 VI","BA","Sistema Interligado Nacional","4","4500","4500","4500","Fora do ACR","2023-01-28","2022-09-13","25452022","2023-03-01","2022-11-17","32862022","2022","True"
"2026-03-20","50468","EOL.CV.BA.050468-8.1","EOL","E�lica","Assuru� 4 VI","BA","Sistema Interligado Nacional","5","4500","4500","4500","Fora do ACR","2023-01-28","2022-09-13","25452022","2023-03-01","2022-11-12","32682022","2022","True"
"2026-03-20","50468","EOL.CV.BA.050468-8.1","EOL","E�lica","Assuru� 4 VI","BA","Sistema Interligado Nacional","6","4500","4500","4500","Fora do ACR","2023-01-28","2022-09-13","25452022","2023-03-01","2022-11-12","32682022","2022","True"
"2026-03-20","50468","EOL.CV.BA.050468-8.1","EOL","E�lica","Assuru� 4 VI","BA","Sistema Interligado Nacional","7","4500","4500","4500","Fora do ACR","2023-01-28","2022-09-29","27872022","2023-03-01","2023-02-17","4432023","2023","True"
"2026-03-20","50468","EOL.CV.BA.050468-8.1","EOL","E�lica","Assuru� 4 VI","BA","Sistema Interligado Nacional","8","4500","4500","4500","Fora do ACR","2023-01-28","2022-09-29","27872022","2023-03-01","2022-11-12","32682022","2022","True"
"2026-03-20","51784","EOL.CV.BA.051784-4.1","EOL","E�lica","Assuru� 5 I","BA","Sistema Interligado Nacional","1","5800","5800","5800","Fora do ACR","2023-11-30","2023-10-04","37702023","2023-12-30","2023-10-25","39582023","2023","True"
"2026-03-20","51784","EOL.CV.BA.051784-4.1","EOL","E�lica","Assuru� 5 I","BA","Sistema Interligado Nacional","2","5800","5800","5800","Fora do ACR","2023-11-30","2023-10-04","37702023","2023-12-30","2023-10-25","39582023","2023","True"
"2026-03-20","51784","EOL.CV.BA.051784-4.1","EOL","E�lica","Assuru� 5 I","BA","Sistema Interligado Nacional","3","5800","5800","5800","Fora do ACR","2023-11-30","2023-10-04","37702023","2023-12-30","2023-10-25","39582023","2023","True"
"2026-03-20","51784","EOL.CV.BA.051784-4.1","EOL","E�lica","Assuru� 5 I","BA","Sistema Interligado Nacional","4","5800","5800","5800","Fora do ACR","2023-11-30","2023-09-21","35442023","2023-12-30","2023-10-25","39582023","2023","True"
"2026-03-20","51784","EOL.CV.BA.051784-4.1","EOL","E�lica","Assuru� 5 I","BA","Sistema Interligado Nacional","5","5800","5800","5800","Fora do ACR","2023-11-30","2023-09-21","35442023","2023-12-30","2023-10-25","39582023","2023","True"
"2026-03-20","51784","EOL.CV.BA.051784-4.1","EOL","E�lica","Assuru� 5 I","BA","Sistema Interligado Nacional","6","5800","5800","5800","Fora do ACR","2023-11-30","2023-09-21","35442023","2023-12-30","2023-10-25","39582023","2023","True"
"2026-03-20","51784","EOL.CV.BA.051784-4.1","EOL","E�lica","Assuru� 5 I","BA","Sistema Interligado Nacional","7","5800","5800","5800","Fora do ACR","2023-11-30","2023-09-21","35442023","2023-12-30","2023-10-25","39582023","2023","True"
"2026-03-20","51785","EOL.CV.BA.051785-2.1","EOL","E�lica","Assuru� 5 II","BA","Sistema Interligado Nacional","1","5800","5800","5800","Fora do ACR","2023-11-30","2023-09-22","35462023","2023-12-30","2023-10-20","39022023","2023","True"
"2026-03-20","51785","EOL.CV.BA.051785-2.1","EOL","E�lica","Assuru� 5 II","BA","Sistema Interligado Nacional","2","5800","5800","5800","Fora do ACR","2023-11-30","2023-09-22","35462023","2023-12-30","2023-10-20","39022023","2023","True"
"2026-03-20","51785","EOL.CV.BA.051785-2.1","EOL","E�lica","Assuru� 5 II","BA","Sistema Interligado Nacional","3","5800","5800","5800","Fora do ACR","2023-11-30","2023-07-13","23382023","2023-12-30","2023-10-11","38302023","2023","True"
"2026-03-20","51785","EOL.CV.BA.051785-2.1","EOL","E�lica","Assuru� 5 II","BA","Sistema Interligado Nacional","4","5800","5800","5800","Fora do ACR","2023-11-30","2023-07-13","23382023","2023-12-30","2023-10-11","38302023","2023","True"
"2026-03-20","51785","EOL.CV.BA.051785-2.1","EOL","E�lica","Assuru� 5 II","BA","Sistema Interligado Nacional","5","5800","5800","5800","Fora do ACR","2023-11-30","2023-07-13","23382023","2023-12-30","2023-10-11","38302023","2023","True"
"2026-03-20","51785","EOL.CV.BA.051785-2.1","EOL","E�lica","Assuru� 5 II","BA","Sistema Interligado Nacional","6","5800","5800","5800","Fora do ACR","2023-11-30","2023-07-13","23382023","2023-12-30","2023-10-11","38302023","2023","True"
"2026-03-20","51785","EOL.CV.BA.051785-2.1","EOL","E�lica","Assuru� 5 II","BA","Sistema Interligado Nacional","7","5800","5800","5800","Fora do ACR","2023-11-30","2023-07-13","23382023","2023-12-30","2023-10-11","38302023","2023","True"
"2026-03-20","51785","EOL.CV.BA.051785-2.1","EOL","E�lica","Assuru� 5 II","BA","Sistema Interligado Nacional","8","5800","5800","5800","Fora do ACR","2023-11-30","2023-07-13","23382023","2023-12-30","2023-10-11","38302023","2023","True"
"2026-03-20","51786","EOL.CV.BA.051786-0.1","EOL","E�lica","Assuru� 5 III","BA","Sistema Interligado Nacional","1","5800","5800","5800","Fora do ACR","2023-11-30","2023-06-02","16292023","2023-12-30","2023-07-25","25172023","2023","True"
